	SP1	SP2	SP3	SP4	SP5	SP6	SP7	SP8	SP9	SP10	SP11	SP12	SP13	SP14	SP15
MCA_RS08760	6978	1472	6045	812	3858	4113	3922	1864	4361	4589	3923	3556	2684	6448	3074
MCA_RS16015	2809	1280	3061	504	868	901	2044	1934	1917	1753	2914	2276	1989	4670	2206
MCA_RS08770	8394	2770	7362	889	2255	2625	6842	5391	6901	6439	8345	7041	3785	9649	6192
MCA_RS08775	11857	3433	11046	3251	4298	5564	6712	5842	6662	7527	9794	6953	4527	15230	6024
MCA_RS08780	3544	1338	2925	400	1788	1286	1998	1557	2822	2659	3259	2465	1261	4623	1159
MCA_RS08785	14717	5060	12506	1611	4072	5352	5569	5721	11066	9977	11282	13154	6676	17231	10480
MCA_RS08790	4904	1563	3417	360	1586	703	1660	1148	3044	3191	3611	3170	2139	5396	4368
MCA_RS08795	42263	17805	42848	4868	15218	16683	20505	15353	35143	27314	34592	40639	22379	49661	37636
MCA_RS08800	1815	739	1108	162	151	334	986	1054	610	1415	2347	2123	518	2151	2216
MCA_RS08805	4471	2113	4189	218	512	1298	1948	2336	2606	2709	5256	2917	1409	4248	3380
MCA_RS08810	6147	2489	4641	618	1441	1863	2810	1937	3363	2779	4900	3055	1929	6751	3581
MCA_RS08815	10286	3162	7524	1156	3203	3801	5669	3972	7445	6417	5639	4534	3579	10294	4267
MCA_RS08820	19784	10045	18622	2754	5759	5820	15319	14295	17025	17117	20247	11244	9983	26976	16761
MCA_RS08825	8863	3663	6297	927	461	1474	6822	5738	6134	7919	8116	6215	3779	10549	6420
MCA_RS08830	301732	130110	358870	97376	184098	190704	199245	133065	270251	205799	207870	476850	302921	470906	247602
MCA_RS08835	387368	184109	458706	96717	125289	191054	266914	195602	378626	284261	290545	633117	430509	601462	370502
MCA_RS08840	450823	205242	554137	150851	310038	327925	296260	222773	410846	321113	342629	687472	405877	695592	431462
MCA_RS08845	2600	1030	2216	554	1103	1627	1390	1355	2338	2071	1993	1867	1370	3560	1858
MCA_RS08850	7140	2217	6986	971	2529	2998	4707	4169	4985	5769	7500	6878	3721	8806	6449
MCA_RS08855	8788	2196	7171	1752	3498	4332	4279	3674	6503	4677	5328	4324	3576	10339	4078
MCA_RS08860	2645	380	3051	933	1849	1173	1962	1272	1468	1777	2553	941	1693	3239	2361
MCA_RS08865	5182	2263	5418	1100	1301	3053	4815	3641	4558	5478	6111	4738	2987	8996	4672
MCA_RS08870	18358	6495	15620	2967	5442	6542	12874	11689	11300	12502	17491	8516	8007	19469	6846
MCA_RS08875	4503	1591	3818	847	2155	2316	2362	1924	2981	2850	4049	4666	2268	6233	2257
MCA_RS08880	9065	3956	7817	1437	3874	4558	4838	3618	5635	5996	6080	6678	4832	12735	7380
MCA_RS08885	949	238	616	61	79	237	743	312	705	691	668	709	202	787	612
MCA_RS08890	1749	282	1693	379	610	1236	933	932	687	1465	1166	1151	1517	2960	1172
MCA_RS08895	2952	1026	2289	1273	2278	2086	1146	1134	2494	2001	2590	2359	1550	4671	1805
MCA_RS08900	3133	991	1969	864	3367	2230	1669	1348	2323	1495	2531	3137	2282	4652	1497
MCA_RS16280	78	0	140	0	0	131	0	110	108	86	141	127	296	274	143
MCA_RS08905	3829	1746	4627	1248	2864	2909	1911	1704	2567	3533	3762	3450	2180	5325	3665
MCA_RS08910	12583	4792	9895	1456	2645	4428	5570	5260	9340	8700	11021	5418	5215	13335	7710
MCA_RS08915	2427	966	3211	331	881	1078	1673	849	3359	2015	1889	1821	820	4649	1987
MCA_RS08920	2054	1441	1535	282	173	88	2594	1346	1552	1457	2702	1023	932	2776	892
MCA_RS08925	11912	4584	9902	860	3961	4858	8916	8437	7403	8994	17400	4770	4042	15321	7651
MCA_RS08930	2767	793	1946	694	567	1067	2065	1236	1736	1588	2999	678	382	3552	1397
MCA_RS08935	3369	1521	3088	771	2062	2835	2937	2713	3425	3331	5747	2476	1605	7131	3408
MCA_RS08940	3780	721	2017	247	1227	405	2503	2062	1986	2826	4769	1879	1080	4371	1424
MCA_RS08945	4503	1829	4633	367	322	1064	5519	4863	3643	3019	6186	2206	2246	7951	4450
MCA_RS08950	3855	1067	1765	241	450	977	3866	3248	3727	3447	5368	1072	1453	4072	2389
MCA_RS08955	9116	3920	8777	2171	2851	3759	10199	8832	5644	7663	12084	5188	5123	12910	7846
MCA_RS08960	5154	2012	5980	1007	1682	2718	5489	4450	5739	6574	6414	4169	2301	10329	3143
MCA_RS08965	917	247	633	195	178	777	829	492	1343	856	1486	803	333	1413	1416
MCA_RS08970	2289	735	2256	230	853	472	1236	1296	1295	1415	1929	1528	1369	3508	1068
MCA_RS08975	1600	442	2032	245	771	1235	1436	850	1249	1453	1834	1339	1187	2324	1477
MCA_RS08980	11949	5183	12794	3666	6248	7576	7564	5100	10163	7277	10182	9675	8243	16287	9412
MCA_RS08985	4417	2469	3270	557	1115	1364	1782	2418	3370	3720	3450	5389	1804	3533	3393
MCA_RS08990	700	409	668	48	0	0	419	0	215	201	448	887	412	283	208
MCA_RS08995	717	365	471	104	306	822	396	375	314	252	412	1200	633	1038	582
MCA_RS09000	270	130	166	93	37	0	156	0	0	80	98	128	66	416	117
MCA_RS16285	203	0	157	0	0	199	59	0	89	0	0	307	0	50	0
MCA_RS09005	2985	691	3110	1208	2762	2807	1812	556	2162	1955	1792	1950	1897	4309	2548
MCA_RS09010	2030	972	2677	574	1398	2810	725	926	1308	1439	2144	2726	1318	3687	1529
MCA_RS09015	664	92	780	48	78	16	346	268	789	90	437	167	343	988	61
MCA_RS09020	2811	1471	3290	641	2211	1540	1551	842	2372	2960	1927	3675	1791	4804	2174
MCA_RS09025	3062	1147	5275	720	2352	2272	2441	2331	3083	3671	3228	2648	1899	5959	4721
MCA_RS09030	2721	921	2810	485	713	1888	1884	1662	1965	2058	2031	3365	1932	3434	1963
MCA_RS09035	2570	1009	2965	273	671	933	1305	667	2201	2303	2009	1390	1103	3965	1123
MCA_RS09040	3301	847	2326	673	1291	1543	1088	721	1967	1521	1860	1751	1659	3625	1870
MCA_RS09045	1488	776	1017	471	2052	1826	1392	551	1686	2243	1473	1336	1586	3035	2068
MCA_RS09050	10603	3496	9561	3791	9916	9693	5522	4771	9082	9062	8274	11976	5962	15945	9110
MCA_RS16025	8823	3029	8552	2210	5512	4966	5413	3732	6647	7459	5485	7338	3523	12569	4722
MCA_RS09060	21062	6811	24706	7199	17113	13888	11237	7845	15281	15901	17248	17268	13545	28674	16087
MCA_RS09065	15229	8090	19062	8036	14259	15418	8891	9257	15389	14103	13732	14332	10331	24629	15249
MCA_RS09070	30520	13020	32352	10910	19496	27271	18391	11790	23982	23115	24681	27213	19435	47526	21332
MCA_RS09075	12525	4703	9560	1951	3999	6490	7335	6342	8675	7569	12424	8218	5021	16362	7460
MCA_RS09080	74166	28034	63925	18629	40973	41141	43934	34827	53005	49288	61574	48870	35997	110095	53845
MCA_RS09085	4186	2059	2572	743	1709	1770	2704	641	3056	2273	4268	2063	1722	4254	2366
MCA_RS09090	2102	1143	2298	291	975	661	2165	982	1237	2555	2461	1733	1109	3785	1090
MCA_RS09095	2703	1115	1922	424	1055	411	1304	1152	1935	2415	1889	1835	1005	3082	1613
MCA_RS09100	40632	15184	41037	14060	19593	22327	32156	27892	36878	41400	41013	25177	17081	51318	30531
MCA_RS09105	10919	3096	10499	3122	5216	6075	11411	8302	9950	9984	14646	4619	4686	16314	7660
MCA_RS09110	7566	2807	8804	2748	6620	6078	3850	3027	7982	5052	6115	4383	4060	11704	5407
MCA_RS09115	30061	12437	21936	7598	11563	13944	17517	12385	17274	17692	20203	13347	12470	31722	15324
MCA_RS09120	43484	17333	44568	14155	43795	31083	33404	28803	42487	38347	35715	35807	25813	66670	38056
MCA_RS09125	7347	2650	6547	1535	7045	3406	6739	3205	5536	5678	6686	5254	3235	12059	4546
MCA_RS09130	20832	11127	17073	3462	4342	10067	12072	10380	18683	15251	15983	11971	9308	23810	16784
MCA_RS09135	4176	894	3829	291	1032	1224	2649	1787	3270	2254	3324	2309	1257	4364	2012
MCA_RS09140	5780	2264	5397	1047	2020	1701	4054	2745	4667	4071	4998	3372	2188	8170	4003
MCA_RS09145	10673	5790	11553	1364	2394	2971	7338	6236	8245	7550	13394	7177	4390	12913	7692
MCA_RS09150	6724	2729	8345	1009	2808	3272	5833	4080	6435	6257	9119	5287	3188	11162	3189
MCA_RS09155	6324	3245	5298	984	1305	1475	4468	4116	4207	4259	6555	1964	1660	6416	4049
MCA_RS09160	6017	1618	6350	1938	2198	2935	4921	4774	5610	6209	6479	5720	3613	10003	7074
MCA_RS09165	3130	1237	3764	871	1835	2962	1627	761	2323	2073	2843	2873	2413	4271	3146
MCA_RS09170	1425	94	347	362	349	225	724	0	1244	982	591	406	532	1618	660
MCA_RS09175	768	114	881	217	449	619	110	56	489	444	509	254	710	866	128
MCA_RS09180	4096	1036	4056	1197	2128	3113	1986	1346	3333	2717	3373	2704	2362	4526	1894
MCA_RS09185	356	259	1149	266	781	425	646	123	190	719	557	145	689	1400	230
MCA_RS09190	3050	829	2244	164	541	1343	1738	1159	2602	1766	3243	1958	1174	4155	1760
MCA_RS09195	4865	1230	4478	1053	3007	3171	2827	2987	3402	3191	4531	3022	3268	7267	3373
MCA_RS09200	1556	988	1610	448	1794	1919	1186	1102	2442	2525	1890	1690	1479	3250	1753
MCA_RS09205	19111	7943	17812	3141	6112	7875	6851	6333	15556	11808	12421	18522	11084	23937	19553
MCA_RS09210	2027	1502	3070	441	1146	1372	1519	1311	1216	957	3022	2696	850	2713	1525
MCA_RS09215	5111	2155	5244	416	1561	3438	3013	3401	4541	4985	4267	4097	3360	6362	4707
MCA_RS09220	8340	3196	8568	1795	2953	3092	5281	3736	7540	6115	8571	5354	4387	11583	6134
MCA_RS09225	5620	2085	5605	698	629	2088	3922	2864	4166	4210	7492	3460	2224	6217	4071
MCA_RS09230	2597	1316	3316	204	453	977	2142	1719	2500	2221	3735	1852	1394	4255	2593
MCA_RS09235	3739	1388	3120	1038	2242	1534	2766	1468	2673	3818	3298	2877	1984	4954	2294
MCA_RS09240	23532	9537	25660	6511	24691	20006	16970	8941	20240	17360	17798	19039	12428	36776	13986
MCA_RS09245	3510	2019	3808	460	1997	1812	3135	2296	4196	2907	3130	2807	2138	4084	2022
MCA_RS09250	23976	6790	22932	7356	13620	18748	14803	9479	20700	16999	19663	26824	8820	30382	16140
MCA_RS09255	2164	460	2246	35	546	939	1275	912	1676	1716	3141	1967	696	2052	540
MCA_RS09260	705	88	686	0	224	0	409	0	320	357	1067	274	142	517	241
MCA_RS09265	1003	460	800	43	4	195	737	1051	776	718	1041	414	371	1242	891
MCA_RS09270	4455	2274	4201	1478	2553	1639	3088	2426	2829	4181	4231	3889	2645	6647	1991
MCA_RS09275	4109	1151	1936	733	840	1089	2712	1290	2288	2681	3315	2063	1791	3528	2979
MCA_RS15375	4657	1794	3772	571	923	1033	3478	3858	4730	5015	4509	3427	1927	4486	3841
MCA_RS09285	6833	2352	6056	1196	834	2781	5634	3874	5632	4977	5621	5258	3132	7829	6513
MCA_RS09290	5261	1523	5238	1041	1887	1873	2459	2182	3564	4438	5168	3155	2408	5180	3035
MCA_RS09295	4600	1040	5332	1279	1988	3262	2077	1795	4117	3120	3524	3940	1423	5961	3441
MCA_RS09300	972	407	644	3	606	221	1239	387	717	1012	1337	970	553	1396	482
MCA_RS09310	2866	1117	2250	722	1454	2278	2690	2321	2765	2284	3746	2611	1207	4767	2794
MCA_RS09315	7761	2561	6644	1542	3369	3667	5519	3531	6771	6277	8646	4355	3572	10675	3969
MCA_RS09320	7018	3135	5357	1748	4826	4280	4265	3803	6933	6583	7526	4374	3919	10398	4984
MCA_RS09325	3237	1837	3681	726	2796	2592	2297	1766	3209	3131	2819	2265	1537	5060	2723
MCA_RS09330	3595	1397	3665	693	2571	2413	2210	1608	2437	3064	2628	3059	1234	3925	2376
MCA_RS09335	10316	2753	7286	835	969	2408	4695	5785	4747	6432	9259	6131	3046	8401	6077
MCA_RS09340	6216	2178	3927	957	2267	2353	2782	2595	3006	3403	5137	2856	1982	5039	2781
MCA_RS09345	9574	1650	4089	917	1225	1866	4022	4476	2969	2501	5294	1567	1419	4875	1938
MCA_RS09350	15047	1977	6521	1085	1104	3185	7441	13614	5008	4843	10335	2263	2487	6736	4554
MCA_RS09355	33387	2846	9103	2207	1170	7179	26515	53422	5936	5764	19990	4383	1713	4491	4799
MCA_RS09360	2579	387	480	222	66	421	2999	4192	405	750	2473	412	156	1304	560
MCA_RS09365	5587	1968	4711	976	2540	3052	2655	2732	3931	2382	3513	3927	2626	5617	4107
MCA_RS09370	22356	10215	21011	2127	3399	7783	12537	7107	21180	17553	17985	15821	14186	29795	17335
MCA_RS09375	27165	13244	30192	5754	9964	17311	19534	15130	24788	19884	28246	22725	17860	41430	22066
MCA_RS09380	4282	2151	4488	655	1749	2095	2215	1844	4602	3933	3322	5432	4600	7589	3316
MCA_RS09385	3445	1287	3776	744	1373	1622	1523	1422	2293	2489	3876	4503	2535	5416	3380
MCA_RS09390	16385	4803	17578	4066	9563	12054	9427	5334	15245	12931	13554	18666	11097	27263	15100
MCA_RS09395	1335	809	955	126	620	791	484	414	831	574	1365	238	209	1544	1219
MCA_RS09400	3681	1574	2392	581	1867	2022	2170	1895	2935	2148	3399	2406	1530	4543	2637
MCA_RS09405	14144	3833	12864	1720	4213	3871	8814	5215	8393	9987	10387	10982	7158	16526	8516
MCA_RS09410	2771	910	3213	633	2634	2533	1822	1239	2508	1976	2408	2732	2024	3968	2663
MCA_RS09415	14394	6545	13083	2010	4756	7443	7613	6279	11049	10482	11465	11422	6853	16072	10308
MCA_RS16035	699	416	544	242	80	165	494	444	215	193	1022	358	468	610	934
MCA_RS09420	3000	1516	2998	517	471	1377	2034	1945	2911	2806	3367	3269	1686	5617	2588
MCA_RS09425	3858	692	4291	1159	2069	1850	2547	2235	2917	2856	3380	5083	3242	6103	2851
MCA_RS09430	2336	721	1848	373	751	1008	731	312	1629	1461	1275	1784	1655	3856	2840
MCA_RS09435	90	0	0	0	0	0	24	192	17	62	55	0	99	193	260
MCA_RS09440	429	78	315	110	88	296	127	136	625	65	541	293	354	576	799
MCA_RS09445	4123	1482	3126	1096	1038	1732	1856	2281	2041	3004	3367	5957	4656	13135	9582
MCA_RS09450	13488	5817	12444	2174	4346	7457	5909	6537	9408	9309	12445	14466	8068	17347	9906
MCA_RS09455	1778	732	1613	226	259	595	993	687	1462	1142	1720	1122	877	2079	889
MCA_RS09460	2813	776	2190	88	0	60	2038	1197	1061	1193	2959	1812	1043	2488	1593
MCA_RS09465	4175	685	3199	401	866	1636	2268	2056	2201	2677	2952	5597	1871	4550	3137
MCA_RS09470	2502	793	2375	546	1865	1494	1282	1189	2377	1495	1944	1777	2255	4899	2177
MCA_RS09475	5605	2059	6093	641	737	1803	3913	2762	3600	3800	4658	4323	4149	8853	4890
MCA_RS09480	4072	2025	4289	1571	2019	2895	2403	1476	4299	4372	3714	6027	4686	8901	7193
MCA_RS09485	423	78	694	100	364	1112	242	122	428	782	666	654	566	1892	1097
MCA_RS09490	2105	850	2766	557	1572	1165	2138	401	2703	1637	1949	3319	1996	5273	3404
MCA_RS09495	1285	469	1466	621	1417	1607	738	1034	1051	2187	1025	3047	1598	5909	3000
MCA_RS09500	617	332	827	45	456	639	417	278	503	1912	941	1138	1046	4413	2138
MCA_RS09505	911	302	436	163	556	1128	586	577	522	897	493	784	570	1304	561
MCA_RS09510	983	391	370	20	414	204	156	401	881	777	760	35	429	956	319
MCA_RS16040	1597	765	1293	166	1373	889	843	425	1559	1093	989	1262	987	2525	636
MCA_RS09520	4106	1747	2968	1112	2432	3063	1000	1584	2280	3078	4073	3488	2206	4310	2346
MCA_RS09525	1970	311	2091	687	763	865	466	548	1680	779	2069	1189	1046	1938	1446
MCA_RS09530	785	348	429	71	223	207	508	348	443	538	640	591	249	1141	461
MCA_RS09535	2746	1365	2206	210	497	1727	3061	2523	3159	3064	4475	1605	1449	4571	3221
MCA_RS09540	4798	1747	4650	1252	3572	4014	2952	2937	3201	4811	4740	6289	2721	8923	3387
MCA_RS09545	14008	5854	14970	3066	7504	11325	9135	5636	10939	12142	15918	11240	8819	20767	14368
MCA_RS09550	10837	3599	10925	2118	5698	6161	3502	5103	7313	8248	6897	8506	7307	15055	7566
MCA_RS09555	16843	8359	18315	4438	10646	16349	9465	8154	16996	15999	15951	25086	14701	32422	21547
MCA_RS09560	12951	5729	11725	3033	7023	10031	8987	7762	9972	10348	12718	15972	8914	22315	12218
MCA_RS09565	8367	2181	7613	1806	4341	4629	4256	4124	6266	6562	6076	8950	5344	14316	8402
MCA_RS09570	8959	3237	8935	1790	2528	3984	4909	4332	8360	6283	8732	6450	4129	12618	6430
MCA_RS09575	2772	1106	3706	681	947	1264	1794	1679	2635	1643	3479	2121	1073	4224	2284
MCA_RS09580	16567	6835	16954	4059	8730	10161	9669	6956	13896	11733	12384	13078	8197	20735	11663
MCA_RS09585	37965	13845	30138	5626	8462	12911	16019	15617	20629	19743	30699	23812	11875	35025	19967
MCA_RS09590	9546	4321	9492	1843	4534	3956	4989	2671	7244	8347	7980	5389	4528	12987	5027
MCA_RS09595	42344	15968	38831	7632	19458	19673	24246	19323	30465	29820	30827	28234	20962	46053	26973
MCA_RS09600	20321	7670	21253	4383	6819	7309	11916	8587	15945	15159	14326	14835	9194	22226	12562
MCA_RS09605	35084	11799	32713	8775	12119	16415	21776	19232	25786	23259	30414	18997	15422	39881	24670
MCA_RS09610	17270	5243	13449	3414	3852	6440	11103	8758	10310	13626	13953	9164	7856	18099	10963
MCA_RS09615	18832	6297	18997	6366	12000	13685	10140	8256	17026	14827	15274	13462	9453	25920	14307
MCA_RS09620	6853	3726	6806	1495	1986	3704	4797	5017	7212	6448	6986	5530	3156	9381	4207
MCA_RS09625	9468	3326	7787	1128	2756	4091	7192	5161	6177	7901	7881	4141	3994	10540	5623
MCA_RS09630	3001	453	2493	278	1096	378	1485	1489	1436	2206	2400	1391	427	2471	1094
MCA_RS09635	3047	1494	3476	1036	881	999	2464	3400	1643	2608	2286	948	1276	3087	1554
MCA_RS09640	1955	810	1513	361	370	844	1745	1472	1753	1691	2579	1421	1135	3526	1107
MCA_RS09645	4552	2284	3589	1308	2178	1621	3885	3626	2438	3469	5472	3518	2928	5278	3178
MCA_RS09650	8498	2921	7492	1815	4721	3135	5306	4058	6710	6578	7013	5862	3778	10715	5437
MCA_RS09655	6847	2661	9440	2208	4318	6719	4605	3757	6349	5836	5354	6775	4130	9670	4719
MCA_RS09660	7778	2799	5410	1155	2382	3297	3692	2451	4445	3706	5313	2575	2856	6703	2814
MCA_RS09665	1593	647	1725	212	1027	710	1078	1132	770	932	886	800	796	1654	1031
MCA_RS09670	12487	5257	10516	1786	5139	6800	10046	8535	9976	10253	12369	11113	7431	19287	10611
MCA_RS16290	1902	350	1531	205	488	360	1220	638	773	1388	1736	1126	754	2366	1106
MCA_RS09680	23956	8172	21321	3859	8120	11509	20096	13236	20658	19237	26077	16691	10604	30644	18843
MCA_RS09685	22170	7743	18365	4266	10566	12246	13140	11399	17710	14072	17548	13154	7567	22767	11214
MCA_RS09690	53161	21720	53718	12953	22090	27608	31458	29487	44690	39573	43343	55546	31296	72694	48646
MCA_RS09695	43387	17945	39385	7661	13445	20379	26298	20978	36141	31673	36829	29167	18645	54717	31976
MCA_RS09700	36932	14534	38472	7349	16371	17601	19415	15409	26526	22059	31140	19735	16372	47207	21485
MCA_RS09705	2208	953	1227	201	294	466	432	1068	680	1023	1681	425	427	1443	1270
MCA_RS09710	4658	1378	4154	1007	2250	2832	3187	2604	4384	3237	4300	3220	2607	5999	2672
MCA_RS09715	2761	1282	2198	226	385	496	2394	1611	2260	2550	3919	2599	1084	3063	1187
MCA_RS09720	2857	858	3220	728	867	716	2874	1908	3635	1809	4418	2737	1483	4635	1833
MCA_RS09725	2783	569	2724	429	1088	1237	1226	1620	1993	1510	2272	2496	1210	3207	1699
MCA_RS09730	5778	3184	5625	1642	2785	4055	4798	4087	4566	4385	5953	4196	3766	8511	5423
MCA_RS09735	13599	5323	9776	3049	3632	5267	8708	5746	7565	7430	11716	5498	4109	12563	8685
MCA_RS09740	7859	3228	7550	2526	5354	6175	6359	3366	7348	6482	8450	6227	5345	13536	5255
MCA_RS16050	2327	1052	2445	358	1577	1633	1902	1628	3354	2800	2915	1337	1231	3580	1597
MCA_RS09750	6703	1428	4995	1315	1811	2726	4598	3791	4604	3066	5848	3605	1968	6570	3427
MCA_RS09755	3336	1233	3701	827	1819	2037	2258	1538	4165	2755	2823	2124	1959	5215	2681
MCA_RS09760	11335	3659	10469	2382	5376	6608	5555	6454	9386	8694	10066	7722	5599	15195	8178
MCA_RS09765	1213	545	2305	261	1431	1066	729	771	1708	1288	2224	860	558	1656	983
MCA_RS09770	7298	2790	7500	1281	2654	3346	5071	4323	6360	6187	7898	4827	3049	8829	3533
MCA_RS09775	8527	2874	7451	1462	2750	3733	6735	7379	6465	6755	11024	6375	3385	9961	5695
MCA_RS09780	54719	21754	47845	10666	16539	21431	45548	34736	39475	41009	61120	33742	22184	62230	34524
MCA_RS09785	58828	22906	52973	9431	9750	19735	42259	37910	44611	45554	56612	28196	29861	84120	53689
MCA_RS09790	17213	8054	25190	3344	9180	8781	17212	15120	18759	19480	26905	10409	8180	26339	16251
MCA_RS09795	13095	6294	14730	2835	6928	7549	10203	6843	12027	12178	14383	7323	5255	17508	7560
MCA_RS09800	40066	15976	36004	7165	12437	14666	28949	26038	31625	33154	45676	17684	12530	43444	21045
MCA_RS09805	41693	16402	40179	10877	19543	19875	31079	21667	29308	30892	36125	21671	15454	47828	20342
MCA_RS09810	1226	1612	1316	442	407	678	1203	1224	616	2284	2279	761	731	2215	1682
MCA_RS09815	7348	2033	4994	1187	1140	1442	3421	1361	2686	2799	5381	2370	1230	5240	2461
MCA_RS09820	3219	1813	3388	463	1108	1677	2704	1451	2639	3098	2510	2286	2196	3988	2848
MCA_RS09825	9841	4043	7487	1921	2725	4396	4344	3893	5811	5907	6905	4274	4431	11363	5869
MCA_RS09830	10955	4257	8908	2271	6391	5036	5625	4476	8126	6803	6352	7332	6030	12485	5125
MCA_RS09835	2052	325	1667	380	785	2110	1187	2087	1058	844	1676	1439	528	1860	1392
MCA_RS09840	15584	5313	13375	3840	8464	5992	18440	14829	27352	26543	31580	41259	24548	53202	28926
MCA_RS09845	3298	2619	3773	339	132	264	3870	2264	3822	3599	4540	3314	1543	4063	3479
MCA_RS09850	9326	2658	8411	1024	3924	3476	8029	7252	7027	7760	11788	4258	4050	12476	8937
MCA_RS09855	6011	4006	7859	830	1277	1380	8992	8397	7154	7187	10872	5178	3678	10480	7300
MCA_RS09860	13938	4964	13460	2110	3413	4439	10703	9385	10878	10470	18133	7380	5015	18637	9758
MCA_RS09865	4833	1267	4109	443	635	469	4905	3500	4453	3563	7886	3479	1765	5752	2848
MCA_RS09870	6967	3597	6377	927	1405	1367	6260	6889	4773	5941	10253	3729	2751	9883	5945
MCA_RS09875	3570	1236	3490	454	965	1096	2657	1865	4147	2763	4189	2444	1442	3507	1304
MCA_RS09880	10678	5171	12038	1899	3721	4922	7882	5990	9269	9649	11742	7837	5250	15196	7153
MCA_RS09885	14856	8304	12416	896	1615	3171	11133	11079	13816	12997	16613	9688	8023	17623	11706
MCA_RS09890	20128	7578	19051	3523	5903	8756	16879	10722	17816	16779	22301	14098	11182	26767	14123
MCA_RS09895	3747	1729	3362	214	685	557	3477	3388	2414	3255	5283	2626	1605	5448	3656
MCA_RS09900	18017	6589	20475	2331	3452	4573	15106	13862	17232	16638	26528	12935	10144	27765	13985
MCA_RS09905	2931	1262	4155	250	356	500	2016	1846	2471	3877	4275	1978	2098	5217	2859
MCA_RS09910	5165	1924	5036	1172	1820	3477	3192	1827	5215	3341	6961	3480	2806	7746	3956
MCA_RS16055	2760	1024	2119	310	211	238	1484	1630	1199	1801	4145	1698	1278	3668	2443
MCA_RS09920	3630	1245	2614	127	426	224	3041	3892	1772	3006	6927	2823	1640	3899	2994
MCA_RS09925	37708	12515	33307	3691	5767	7736	18413	15656	25475	26761	39003	23561	17875	46870	28419
MCA_RS09930	1114	294	614	178	556	606	947	1231	1255	708	2135	1372	730	1967	419
MCA_RS09935	6964	3257	4719	2105	2825	2074	2902	3069	3754	3520	5184	3523	3802	9825	5236
MCA_RS09940	7852	3206	8482	773	1441	1740	5602	4245	6228	5607	6988	5664	3462	9308	4550
MCA_RS09945	13560	5338	14736	2187	4618	8025	8674	8007	13484	12604	12261	10643	7133	20060	11853
MCA_RS09950	27070	10366	23627	4634	6381	10267	22275	17312	19363	20659	31868	12587	8185	27625	13516
MCA_RS09955	11492	4302	11626	2437	4132	4267	9238	4861	8125	8677	11652	5392	5292	14296	5522
MCA_RS09960	21479	7253	16542	3910	8393	7273	14366	9859	14231	15397	19257	11055	7095	24012	9022
