	SP1	SP2	SP3	SP4	SP5	SP6	SP7	SP8	SP9	SP10	SP11	SP12	SP13	SP14	SP15
MCA_RS00710	9.354088489	9.303263559	9.246597992	9.515497246	9.489992717	9.841550932	8.952120573	8.450145704	9.27004277	9.262011808	8.699101286	9.528661053	9.415163558	9.176406652	9.300138328
MCA_RS00715	8.747361926	9.007510588	8.944385943	9.127455563	8.964807902	8.945675837	8.743935378	8.4271518	8.901228734	8.823793514	8.74948021	8.925071009	8.946413243	8.882208919	8.648015526
MCA_RS00720	5.970993433	6.114518976	5.956446891	4.471499411	5.518004894	6.254715985	6.230924816	5.100063935	5.604505805	5.808628468	5.468189165	6.064993956	6.162129005	5.906655761	5.575905974
MCA_RS00725	8.671917905	8.591854885	8.213925743	7.874267792	7.334044922	8.37237511	8.230182757	8.3323579	8.048712736	8.325295711	8.41441588	8.257832787	8.285685211	8.354703726	8.61014842
MCA_RS15500	8.443643477	8.819706991	7.997104658	7.337226957	5.188016927	7.434078198	7.725124542	8.591932843	8.053992271	8.322143438	8.47295516	8.780201297	7.872378987	8.002914776	8.794680232
MCA_RS00735	8.664657449	8.527410162	8.515980168	8.995988822	8.577428353	8.506661611	8.413315096	8.114573689	8.381130449	8.195679135	8.143376092	9.031610684	8.878706277	8.505729413	8.829652325
MCA_RS00740	6.593006302	7.004442467	6.903859139	7.601605597	7.823921475	7.183380196	6.927679689	7.270567038	6.975746841	6.977499075	6.780944489	7.3820653	7.398529256	7.271709064	7.012702649
MCA_RS00745	7.871926031	7.545039044	8.035067104	8.536046304	8.751937307	8.442879501	7.548332037	7.711025253	7.767174072	7.921330461	7.774593741	8.507785667	8.37355889	8.043797551	8.064383587
MCA_RS00750	7.346644131	6.419935402	6.998394515	7.313161975	7.852153652	7.115210601	6.741616617	6.926319729	7.378478338	7.125311655	6.746917628	7.491560975	7.641595701	7.137575346	5.908562862
MCA_RS00755	7.893480335	8.124428281	7.578941475	7.434367752	7.261411032	7.882450052	8.049420844	8.481175596	7.991882396	7.829670515	7.922375427	8.315040871	7.975100018	7.830879446	8.26356859
MCA_RS00760	6.835004481	6.672906406	7.066948632	8.012827364	8.119541674	7.62874799	7.076902463	6.590041098	7.239751999	7.102671352	6.968392943	7.328328716	7.745264126	7.41783374	7.060426289
MCA_RS00765	7.043425532	7.011102	7.281762612	7.31443861	6.989171933	7.278339496	6.754123922	6.742181564	6.537519624	7.210326724	7.199814482	7.613498799	7.557066767	7.414016601	7.122366527
MCA_RS00770	6.890691439	7.001937196	6.933049898	7.506513191	7.29850073	6.752451723	6.625831672	6.489112656	6.929306383	6.781246003	7.005870742	7.595523457	7.243575142	7.294914575	7.300073767
MCA_RS00775	9.584964921	9.850425113	9.408041025	9.336998447	8.672322453	8.940590788	9.019658691	9.045100543	9.327615803	9.170974213	8.93172238	9.882397746	9.376364801	9.323644712	9.446031083
MCA_RS00780	6.012891134	4.956319822	5.070829775	2.713107623	5.272722461	5.483029153	5.506870842	5.621110873	4.367424849	5.578819628	5.487943531	6.346748654	5.886314546	5.783500337	6.072983553
MCA_RS00785	7.169608046	7.407942263	7.487548071	7.179430948	7.2672292	7.155561665	7.365173458	6.939921131	7.483667511	7.194808682	7.331380394	7.419391655	7.352263312	7.553194163	7.424151704
MCA_RS00790	8.585277444	8.971684198	8.950332455	10.12571571	10.31089721	10.11687851	8.667440272	8.354109126	8.99694897	8.838847615	8.548035427	9.57928909	9.095306897	9.139266052	9.115497017
MCA_RS00795	7.971066427	8.021820736	7.873022527	7.76925419	7.264646244	7.821055687	8.193918277	8.043275644	7.980440733	7.561308087	7.593838039	7.505338144	7.716558223	7.90259465	7.688320793
MCA_RS00800	8.18521714	7.764881389	8.374703354	7.885477762	8.224613372	8.315110678	8.189978175	7.580777892	8.120025234	8.089422071	7.501376561	8.645193783	8.68928992	8.127338781	8.006604885
MCA_RS00805	6.016697968	6.291796564	6.547846714	6.249949833	5.115332538	5.906713811	6.475687411	5.656141307	6.995481231	6.053977977	6.364793194	7.583966881	7.247750098	6.342783092	5.908562862
MCA_RS00810	5.838181562	5.582004475	6.04866753	6.355420129	5.446875452	5.802940475	5.898910939	6.089841995	6.448687741	5.867173089	6.094116261	7.238167224	6.888002725	5.664699725	6.169408435
MCA_RS00815	6.367128582	5.760577856	6.528160284	6.58008734	6.142067776	6.615366151	5.782792357	5.619421351	5.990902655	6.371547014	5.905025701	7.14985289	6.715607865	6.30243258	6.42385553
MCA_RS00820	6.509915336	6.261396495	6.802310919	6.456017817	6.41091257	6.583532518	6.331322283	6.264313976	6.468592488	6.353458181	6.533491569	7.460599431	7.405553155	6.184762146	6.730311427
MCA_RS00825	5.248496846	6.057755581	5.332861871	5.117484374	5.585791592	5.06138676	4.983114538	4.498539121	6.022024286	5.367175112	5.385297363	7.736654755	7.131685503	5.612360967	4.516150077
MCA_RS00830	7.716374163	7.690598006	8.214785193	8.371622043	8.284806551	8.222340065	7.062129056	7.205051481	8.248768701	7.56748642	7.36781977	10.01934362	9.838400248	7.674618167	7.942327121
MCA_RS00835	6.295815824	5.898064877	6.666512173	4.923648461	5.129597642	5.8044341	6.127599452	5.786825765	6.818007087	5.909352275	5.452188577	7.421248324	7.480639925	6.252006906	6.866948143
MCA_RS00840	6.242087885	6.247363639	5.917560674	4.376909636	5.115332538	4.14723636	5.796677579	5.68711885	5.872101199	5.894237939	6.406908571	6.344141224	6.501540557	6.284679353	6.420593861
MCA_RS00845	6.010983943	6.381903887	6.484640998	6.399395039	6.339072838	7.339887783	5.290058081	5.816622031	5.914181492	6.050774123	5.919645339	6.433322173	6.400160392	6.12573179	6.516594665
MCA_RS00850	6.126468442	6.283568962	6.650508967	5.874032001	4.948335147	5.325502655	6.115648381	6.297446256	5.532848263	6.268439276	7.143011216	6.195122288	6.583105172	6.533329942	6.447124363
MCA_RS00855	8.243638014	8.094169728	7.752921583	7.273015309	6.673912533	7.262669045	8.508666138	8.494601694	8.106114563	8.423779176	9.048151742	9.02694413	8.646648327	8.547824515	9.236826975
MCA_RS00860	6.782681471	6.27391041	6.805737524	6.577962842	6.171321719	6.549199921	5.674161376	6.402367065	6.817563704	6.554028845	6.467862486	6.872957227	6.339838944	6.415049556	7.158449752
MCA_RS00865	7.744385346	7.892992028	7.787223202	7.606824908	7.94178628	7.867166001	7.922985287	7.683799308	7.845160409	7.866580716	8.026843038	7.507087499	7.817261271	7.906551663	7.787872906
MCA_RS00870	6.573324235	6.93434897	6.462620169	6.302362362	6.424861005	7.267008956	6.334498579	7.073641048	6.374667222	6.298465224	6.365327296	6.817173135	6.053040823	6.435391647	6.784093784
MCA_RS00875	7.980843193	8.372794664	7.880082818	7.913548698	7.65964233	8.072024584	7.730861119	7.948893075	7.888866602	7.732539594	7.664328754	8.367501118	8.025514678	7.978569235	7.520533221
MCA_RS16180	4.065632958	-3.624563463	3.789001843	-3.624563463	-3.624563463	3.549034182	3.947933165	4.201584671	4.184213132	3.151722732	4.075938815	2.323177258	2.434586642	3.538959816	2.597598861
MCA_RS00880	7.82384867	8.318459887	8.400616736	7.512087427	7.167747762	7.765009262	8.069099192	8.307915467	8.421954376	8.031481124	8.042790783	8.383620415	8.340222508	8.226825373	8.330268244
MCA_RS00885	7.860320899	8.307342981	7.890698526	7.424942773	7.189017961	7.066869503	8.212596093	8.295008086	8.411709311	8.211008488	8.270143549	8.204205363	8.177138485	8.210113221	8.552012659
MCA_RS00890	8.869046545	8.532048039	8.70736447	8.835855273	8.20824049	9.087688465	9.047265481	8.979442009	8.811674263	8.841051674	9.135518419	8.796028623	9.051498535	9.118093118	9.093238081
MCA_RS00895	9.689719478	9.952773383	9.598267222	8.865769744	8.381254645	9.229529171	9.666430192	9.630985305	9.891659272	9.760901833	9.391285366	9.243544624	9.761375346	9.550002213	9.811768706
MCA_RS00900	6.276893937	7.064100505	6.249344065	7.044388147	5.496151319	6.126839233	6.184153848	5.803289811	6.314349692	6.183955717	6.621075821	6.171048931	6.617389096	6.52498869	7.141908023
MCA_RS00905	5.873598178	5.416292281	5.623471732	6.446733673	6.251777017	5.748113409	5.456738768	5.657788393	5.492309329	5.075577868	5.338190253	5.759246164	5.949194053	5.870648371	4.723060244
MCA_RS00910	8.993627687	8.843689403	9.172519074	9.423249292	9.82056974	9.338315435	8.979262737	8.559699357	8.942174834	8.96483118	8.93864755	9.63368245	9.199069534	9.089279672	8.760646186
MCA_RS00915	6.980169288	6.848641897	5.835750427	6.19556116	5.446875452	5.679771796	6.025172255	5.747147175	6.2033354	6.405177785	6.869827682	6.876119343	6.251121361	6.194504781	6.627123903
MCA_RS00920	5.804078017	5.835655784	5.893429428	6.118724587	6.968687457	5.784895311	5.530606176	5.67578331	6.306155542	6.351506571	6.304243796	6.19584555	6.17094964	6.55302814	5.677778324
MCA_RS00925	7.835031218	8.009817496	7.934659355	8.470561692	8.623515139	8.013820573	8.077180437	7.624390319	7.841893848	7.87860192	8.071223567	8.359131306	8.164496388	8.295108186	7.914772423
MCA_RS00930	6.652939063	6.151157258	6.758187767	7.26247094	7.276874308	7.162566747	7.132704791	7.084091363	7.054620472	6.72104687	6.344349367	7.192513099	6.658737254	6.871927043	6.847648173
MCA_RS00935	7.404692186	7.575124759	7.48731099	7.446063043	7.575652094	7.578127969	6.562226465	7.240106438	6.868108142	7.495964514	7.298757964	6.928406148	7.721444926	7.270174271	7.146258746
MCA_RS00940	6.415029744	5.954434763	5.906964258	5.766204317	5.973580446	6.462928253	6.065873557	5.202922212	5.685462894	5.70849657	6.27099475	6.384036204	6.048261613	6.033752006	5.580589707
MCA_RS00950	8.60995244	7.943041542	7.977826528	7.582658172	7.190379523	7.650088152	8.832110948	8.89118049	8.058502259	8.228836932	8.892889174	7.75762558	7.769422608	7.941443657	8.107617706
MCA_RS16185	7.368903942	7.996875039	7.349848944	6.837955233	6.551049463	6.973693803	7.360117271	7.91967402	7.29271175	7.717717341	7.707514555	7.176479777	7.928072072	7.163848793	7.819916919
MCA_RS00955	8.239843176	7.763895972	8.06094718	7.375649014	6.805015124	5.975950268	8.154923111	7.863329456	7.783157655	8.178901727	8.219790728	7.082617946	7.935855582	7.78607431	8.153921451
MCA_RS00960	9.215906841	9.893524239	8.907119733	8.821560325	8.347478883	8.030508953	9.039379447	9.558773208	9.463757497	9.121155492	9.215527309	9.008331364	8.938848031	9.203647793	9.699582086
MCA_RS00965	9.049047324	7.809020382	8.464879805	9.03677914	8.720475231	9.428736617	9.188791047	9.488204295	8.150798342	7.824989628	8.626770364	8.133862823	8.001918556	7.94853784	7.78888513
MCA_RS00970	4.27718678	5.176693739	4.517634242	4.024293039	2.429081564	5.424011255	3.866892079	4.549113536	3.602464179	4.148128107	3.568051826	3.903140638	4.552575955	3.484408853	4.523466104
MCA_RS00975	3.444513603	4.10096632	3.735707682	5.202682207	3.508278949	-3.624563463	2.780221986	5.223087325	4.184213132	3.935298125	4.171875054	5.322585118	4.631381668	4.039999142	3.930075754
MCA_RS00980	7.698315338	7.877586663	8.077578768	6.430341254	7.054180322	6.661425049	7.44411918	7.869028426	7.853835249	7.824755184	7.488441132	7.784559939	7.841289466	7.681995517	8.162147437
MCA_RS00985	4.693360473	5.274037583	5.119370163	2.617054395	5.092210861	4.059891814	4.783753954	5.412556231	5.429861885	4.571237555	5.323972697	4.893887542	5.263005918	5.26552984	4.624445825
MCA_RS00990	7.04994185	7.236683441	6.493639373	6.794702276	5.887222018	6.162218462	6.896319301	6.47329865	6.349738443	6.760313734	6.133528674	6.296383222	6.856226651	6.476899284	6.991756286
MCA_RS00995	8.165062784	7.664433942	7.896959263	8.101280909	8.176301437	8.353623416	7.43119611	7.752466799	7.89434306	7.518172846	7.715286633	8.185391755	8.222920995	7.878621904	8.096419116
MCA_RS01000	6.756739451	7.00360786	6.611448114	6.75011238	5.69533882	6.518587458	6.698508512	6.894541134	7.003689848	6.688432996	6.550499905	6.552182609	6.660304143	6.898744418	6.845703899
MCA_RS01005	4.825108023	3.641749748	3.776638001	5.59187627	7.975741349	3.748433124	5.134747752	4.013711402	4.389071508	4.919224525	4.669008469	5.526082481	4.808575176	4.832132605	4.599278875
MCA_RS01010	2.157126322	3.956636778	3.084997885	-3.624563463	4.73725975	3.717055582	3.527115048	3.639936921	1.223217978	4.080614172	0.957943296	1.541074232	4.361606216	2.7735866	4.47397685
MCA_RS01015	1.164934257	-3.624563463	1.120887929	3.043831319	3.229749058	-3.624563463	2.189785553	-3.624563463	3.2911405	-3.624563463	-3.624563463	-3.624563463	-2.024629523	1.679353156	2.132695049
MCA_RS01020	3.35513029	2.725865444	4.103060623	3.115889937	5.241537782	4.397341527	3.066629431	2.898107529	4.483770753	3.789151678	4.623297271	3.962146741	4.681624573	4.070299701	3.758815508
MCA_RS01025	3.849292103	2.893824559	3.693582148	3.688492256	2.144393402	3.42246744	3.381162178	3.749037355	3.594204574	-2.691820083	3.230877035	3.240307636	3.268010573	4.160877193	3.289156696
MCA_RS01030	3.466948016	2.44028258	3.601951539	4.434404342	4.355588879	2.508570148	-3.624563463	3.543449157	4.381891982	1.075588654	4.188872218	-2.386097942	4.261926584	3.782339565	3.323091939
MCA_RS01035	2.868662615	3.409441496	1.599314777	4.805143088	4.169294222	4.137788484	3.36882227	-3.624563463	-3.624563463	-2.129991736	2.952433081	2.154849083	3.308543643	2.803603837	3.289156696
MCA_RS01040	4.34940353	2.108907876	4.290823667	4.722927018	3.980728576	3.498255869	4.652471203	2.332015126	4.63435614	3.181323531	3.650997107	5.630349047	4.836563633	3.627929227	5.02747464
MCA_RS01045	5.121086113	5.223321712	4.881751538	4.109127811	4.752088047	4.459335481	4.884709975	4.866485301	5.107451731	4.288028008	4.909175832	4.576057182	5.616159939	5.100022144	5.731412664
MCA_RS01050	-3.624563463	-3.624563463	1.060974516	-2.17224585	-3.624563463	-3.624563463	-3.624563463	-2.348967822	-3.624563463	-3.624563463	-3.624563463	2.893210266	1.845787246	2.03068016	2.157985985
MCA_RS01055	2.840301404	2.459886884	4.478092948	3.893732964	3.445805946	-3.624563463	2.643489162	3.286684117	1.709633109	2.801405663	3.682198709	4.401459783	4.631381668	3.861933878	2.955868116
MCA_RS01060	4.649900151	5.653980588	5.746645503	6.521598356	5.002046309	4.994915155	4.360035936	5.002328403	5.008365613	5.032375409	4.691332168	6.007656718	5.70082028	5.586078833	5.389628865
MCA_RS01065	1.519957941	4.004144607	3.386985226	2.617054395	2.786817041	-3.624563463	4.621600737	-3.624563463	3.547911618	1.71661309	3.775167301	4.438599599	3.680009285	3.613476809	3.200652923
MCA_RS01070	2.757789099	-3.624563463	1.542028686	2.831974113	-3.624563463	-3.624563463	3.435421699	3.599372547	4.090431939	2.770577749	2.670687291	-3.624563463	3.584210212	3.327971223	3.242631154
MCA_RS01075	3.683577586	3.834296267	4.764559598	2.240949808	5.920420292	5.723060608	4.418078107	4.946823882	4.928491703	4.602207337	4.127225736	3.384319959	4.933051301	5.148443616	5.28446701
MCA_RS01080	4.744759956	2.964150834	4.630143882	4.812390064	4.202062195	4.336698515	4.082482243	4.914121129	4.308060403	4.328276866	4.300322438	5.375894001	5.17147375	4.983100576	5.195666022
MCA_RS01085	1.337192833	-3.624563463	2.445754596	3.449132754	2.210304492	-3.624563463	-3.624563463	2.757710835	2.562119152	-3.624563463	1.927517352	3.85633164	3.69842873	2.128790102	2.970216925
MCA_RS01090	2.644257196	-3.624563463	3.007760983	3.809320921	4.718507451	2.634831469	1.610615184	-3.624563463	4.162031825	2.911476186	2.320229071	4.051167817	2.737411413	3.279971719	2.541048915
MCA_RS01095	4.792911878	3.378873023	4.626703771	5.536063355	5.491740597	5.884289544	3.960323011	5.494106757	4.975355537	5.322708566	4.114573917	5.125620647	4.768456091	4.772673098	4.928072609
MCA_RS01100	5.065815244	2.879338364	3.407177264	2.364417171	4.163759798	5.352300085	3.111757914	-3.624563463	3.736092144	3.310170951	2.846242595	1.760323255	3.781407029	4.070299701	4.283161417
MCA_RS01105	2.202397821	2.709580536	-2.129589767	-3.624563463	-3.624563463	-3.624563463	2.826075956	5.09763886	3.140464489	2.588135186	3.722778112	-3.624563463	3.102679133	3.549120619	3.300557366
MCA_RS01110	2.297260386	-3.624563463	-3.624563463	-3.624563463	2.210304492	2.823437748	3.204947233	-3.624563463	2.107987654	-0.289848678	2.152128675	-3.085371756	1.801032894	2.656283875	3.328671011
MCA_RS01115	2.470102595	2.908166742	4.255620788	4.434404342	4.467635025	4.627404311	3.272746825	3.485270278	4.325628799	4.114766035	3.880552709	2.983102444	3.686175267	4.517195248	4.245315456
MCA_RS01120	9.133646973	9.267729059	9.209926195	9.322161218	9.405465448	9.512795843	9.054506834	8.971020533	9.165651454	9.025250883	8.796575858	9.119239103	9.072980887	8.908590992	9.151061662
MCA_RS01125	5.524628339	5.956161318	3.989799363	5.874032001	6.654312753	4.123499636	5.161821843	4.981434837	5.325206545	5.070840988	5.648392003	5.998566017	4.185637819	5.200136659	5.401589476
MCA_RS01130	6.184026163	5.92299814	6.379725198	6.768859269	6.482681882	6.893159345	6.153908071	6.954736039	6.149392416	6.826442434	6.622416966	6.753752123	6.995563702	6.967122798	6.412735636
MCA_RS01135	8.73537962	8.68094854	8.744638867	8.674217445	8.397850553	8.55582044	8.685587958	8.722204895	8.809334728	8.984064298	8.71678823	9.509953296	9.53274093	9.07380222	9.005398072
MCA_RS01140	8.716486207	8.985910417	8.341643047	7.136768781	6.140659825	7.906642194	8.82521235	8.874809871	8.740485121	8.982173506	8.538002866	9.326049502	9.093278294	8.773945171	9.335119055
MCA_RS01145	5.42215202	4.49700707	5.228927541	4.956727732	4.710937746	4.624024857	4.008845002	4.387774692	5.114688099	5.15381263	5.336012036	6.139065525	6.076702237	5.224116217	4.571313864
MCA_RS01150	2.85171288	4.525195526	4.184869419	5.349394131	5.708702914	3.76079552	4.838474777	3.785654789	3.784083233	5.109847753	4.494459116	5.94192302	5.875562928	4.876181601	4.890844066
MCA_RS01155	3.977228267	3.031207706	2.964812372	3.539245036	4.398632338	2.713256697	3.337502674	3.056332001	4.018182541	4.003170165	3.072428395	3.587581659	4.392102107	2.507904557	4.294609374
MCA_RS01160	3.455774417	1.775083865	2.778962393	4.222271016	4.384426733	2.7632676	2.02655728	-3.624563463	3.622908649	1.732696731	1.915897354	3.896037369	2.749239088	2.702535818	4.427936899
MCA_RS01165	1.562247583	2.864705236	1.120887929	-3.624563463	-0.828030502	-3.624563463	-3.624563463	-3.624563463	2.752286349	1.489361636	2.006337751	2.742955503	1.382026888	2.080568961	-3.624563463
MCA_RS01170	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	0.789878031	1.950606281	1.151899905	1.264154278	-3.624563463
MCA_RS01175	2.997535774	-3.624563463	2.565580603	1.668306819	2.293748337	-3.624563463	-3.624563463	-3.624563463	1.694258728	1.779899018	2.219847434	1.977774759	3.200691564	2.220650834	-3.624563463
